msafips,msaname,population,households,workforce,housing_units,fb_population,wage_50,hourly_wage_50,valueh_50,hhinc_50,rent_50,wage_resid_raw,wage_resid,hourly_wage_resid_raw,hourly_wage_resid,rent_resid_raw,rent_resid,hp_resid_raw,hp_resid,amenity_index,year,pop_growth,hh_growth,hh_log_growth,emp_growth,fb_growth,fb_shock,hhinc_growth,hp_growth,hp_resid_growth,hp_log_growth,wage_growth,hourly_wage_growth,wage_resid_growth,hourly_wage_resid_growth,rent_growth,rent_resid_growth,amenity_growth,wrluri,obs,unaval,log_wrl,log_pop_1990,housing_supply_elasticity,inv_elasticity,saiz_elasticity,saiz_inv_elasticity
29460,"Lakeland-Winter Haven, FL Metro Area",786993,291742,352782,291742,110680,40000,19.23076923076923,270000,61000,1158,9.831843604425456,0.04357213866169651,2.540902531475083,-0.03305775990488735,5.936571207265118,-0.00723739436083636,9.960593086144195,0.01486288663757307,0.01447111741241655,2022,1.9687424951969261,1.8671249008012698,0.6243997615191859,2.1145436236783426,6.757020757020757,0.23590097662504003,2.392156862745098,5.142857142857143,-0.04148394355472185,1.6376087894007956,2.5,2.4705882352941178,0.8884785194389764,0.9106920325139289,2.992248062015504,0.9906695083032524,0.01850404638181939,0.4759566684563953,3,0.381624586675286,1.24586974140381,12.653098675084836,1.0216287703894813,0.9788291295073497,1.5744395683666725,0.6351466389004707
29540,"Lancaster, PA Metro Area",430737,161437,221823,161437,18043,45000,22.83653846153846,270000,81450,1210,9.801596159250872,0.01332469348711207,2.6280907629493973,0.05413047156942685,5.938941853406259,-0.0048667482196949,9.868698062437147,-0.0770321370694731,-0.02921256741290701,2022,1.012645818345958,1.0716599620291818,0.06920881273053325,1.03654638741694,1.2467523493642896,0.00839528115140658,2.5413416536661466,3.176470588235294,-0.32788916695417925,1.1557707025080575,2.427577277876679,2.5,0.8186366224592412,0.9062988472465505,2.7688787185354693,0.7748406301560076,-0.05047895892040841,-0.010443726820605681,14,0.147767465448909,1.0951249727707566,13.57597463282377,1.8836773595640404,0.530876476761095,2.07352890548854,0.4822696212978
29620,"Lansing-East Lansing, MI Metro Area",471903,194438,242375,194438,35897,44000,22.307692307692307,200000,67000,950,9.647027271369378,-0.14124419439438185,2.4936077008022077,-0.08035259057776267,5.715841039421989,-0.22796756220396475,9.520920704855348,-0.4248094946512744,-0.0342494743326494,2022,1.0953472987872106,1.2223577337993814,0.2007815624247673,1.147793678906642,1.9318157356581638,0.040190332501595774,2.2711864406779663,3.4782608695652173,-0.31575876810723535,1.2465324187447315,2.722603799269847,2.3914764480802218,0.809164002768247,0.831514552770751,2.3114355231143553,0.7213455619842408,-0.029992341234433704,-0.5478830205069654,9,0.113684263469341,0.8969517247227035,12.973252974016006,2.1182810179576395,0.47208089555754945,2.827068950615067,0.3537232439210358
30020,"Lawton, OK Metro Area",128144,47959,59832,47959,10092,37500,16.826923076923077,130000,53800,900,9.631271770654402,-0.15699969510935752,2.333836039659251,-0.2401242517207196,5.454794708565037,-0.4890138930609176,9.301449756848951,-0.6442804426576707,-0.0389112163325358,2022,1.1260654844549114,1.2416891052195527,0.21647263431788843,1.0920041612673614,0.9378310565932534,-0.0058788379409128455,2.045938545786431,2.4761904761904763,-0.3371967681328627,0.9067212808580045,2.3734177215189876,2.19656081335509,0.8292512625785076,0.7677803921534938,2.4523160762942777,0.676360919299297,-0.012332851405663973,-0.472877413034439,1,0.0568371857962339,0.9270813380982839,13.064528734973356,2.3940305128156227,0.417705620144289,3.1915138949912603,0.3133309247280399
30140,"Lebanon, PA Metro Area",144799,55245,67501,55245,9422,44600,21.257796257796254,219000,63200,970,9.843041455926484,0.05476999016272543,2.555033960487469,-0.01892633089250139,5.7818349707593955,-0.1619736308665587,9.68723534363167,-0.258494855874952,-0.04379886943078866,2022,0.2432607242096492,0.23892002698635115,-1.4316263981666282,0.22078631472214044,0.632943705495096,-0.009179459782743826,2.0080066086293447,3.0206896551724136,-0.2668745082459605,1.105485167955873,2.447456511002579,2.2392554065151926,0.8991002002240425,0.8483599675391622,2.4808184143222505,0.7498807496498197,-0.02916689083668239,-0.2505361409857864,4,0.162542587025467,1.0114059323127709,11.760909910563463,1.4432973105638927,0.6928579390266462,2.9739529612013564,0.33625279654592805
30620,"Lima, OH Metro Area",101070,41027,48282,41027,2996,36500,19.23076923076923,150000,59200,810,9.733220271956744,-0.05505119380701551,2.481997895321943,-0.09196239605802736,5.469480555337663,-0.4743280462882913,9.237296113142447,-0.7084340863641749,-0.10962743328554218,2022,0.6726520072409754,0.734724212034384,-0.30826007190451143,0.7166053194015674,2.3117283950617282,0.011314024065594718,2.106761565836299,2.608695652173913,-0.42111110802656526,0.9588503462929499,2.0277777777777777,2.0586721564590844,0.909420708509451,0.8495974364679386,2.3275862068965516,0.6642477735144201,-0.058056882115040225,0.0746838301420212,1,0.0128804240158731,1.123202076506188,11.883101852832558,2.1887326113202414,0.4568854115975368,3.1303924768824336,0.3194487615801782
30780,"Little Rock-North Little Rock-Conway, AR Metro Area",757417,313551,352916,313551,34367,45000,21.634615384615383,199000,64100,910,9.801746893563228,0.01347542779946664,2.5298493468802157,-0.04411094449975472,5.659215989032455,-0.28459261259349944,9.5878478115971,-0.3578823879095232,-0.07141898046097991,2022,1.4622345005463468,1.594024524158126,0.4662619655433513,1.3887550959374164,3.4588365539452495,0.047165367403752226,2.4653846153846155,3.7904761904761903,-0.15935442564894942,1.3324916551269137,3,2.769230769230769,0.9609674911533705,0.9704833842147418,2.3636363636363638,0.7653853021703076,-0.08633333100946682,-0.7367044786612177,3,0.231574117876756,0.8168219464325078,11.523568625068709,1.2817382545021752,0.780190492471802,3.594582838486539,0.2781963985620761
31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",12323935,4308154,6258112,4308154,4155299,48000,25,800000,89300,1860,9.95017587196002,0.16190440619625868,2.7421800685174618,0.16821977713749137,6.628403811413046,0.6845952097870915,10.94692037514574,1.0011901756391168,0.14012433288961962,2022,1.399058434610645,1.4473230855233894,0.3697157022862232,1.4890676362009705,1.4108083570884369,0.13735990468551953,2.513864256960279,3.5555555555555554,-0.1309215420250407,1.268511325463507,2.4,2.34,0.8188187639213549,0.8699260476059962,2.995169082125604,0.8835466166828292,0.003944144450125531,0.7278132282663139,48,0.457282603908772,1.3158217958543406,13.53766923940523,1.1725604310849989,0.8528345094117457,1.1066471294929177,0.903630410588256
31140,"Louisville/Jefferson County, KY-IN Metro Area",1403544,583858,718649,583858,91863,42500,21.634615384615383,225000,67200,1000,9.76921063267138,-0.01906083309238049,2.540977167191438,-0.03298312418853255,5.7812687260146856,-0.1625398756112686,9.697665436499197,-0.24806476300742553,-0.03681676561556703,2022,1.4790245382869354,1.609861143279401,0.4761479288666255,1.5986603845777387,7.131113181183046,0.08322848236923135,2.16028546629376,3.6,-0.02297436054375268,1.2809338454620658,2.361111111111111,2.2499999999999996,0.8680537813238445,0.8962709204364343,2.7247956403269753,0.94775805170746,0.01169803286473016,-0.27370805399758397,7,0.20350438703641502,1.002942424385964,16.327053864423185,5.3299499643361,0.18761902207173164,1.2680078187858104,0.7886386701917634
31340,"Lynchburg, VA Metro Area",262471,102617,122891,102617,7870,38000,19.23076923076923,240000,61000,880,9.693758020333329,-0.09451344543043304,2.479787784290211,-0.09417250708975944,5.708718553211906,-0.23509004841404835,9.73318364424391,-0.21254655526271193,-0.02955173736085864,2022,1.7972541769378252,1.9173579970104633,0.6509481951990885,1.8929605668515095,3.320675105485232,0.03766091481785812,2.44,4.571428571428571,0.03809508488743241,1.5198257537444135,2.387984666624772,2.3076923076923075,0.774177562354474,0.84085782281926,2.5360230547550433,0.948830393114898,0.04031258531394359,-0.539081186056137,2,0.363875333499154,0.9005347818131073,14.154511024488606,2.073017669753397,0.48238855586742707,1.2744661513481625,0.7846422589899109
32580,"McAllen-Edinburg-Mission, TX Metro Area",888418,270890,361611,270890,241951,30000,16.025641025641026,148000,50000,860,9.624541337381268,-0.16373012838249146,2.421099921729764,-0.15286036965020644,5.527378803846148,-0.4164297977798057,9.333881321849896,-0.6118488776567261,-0.05946304474573061,2022,2.3728986490456783,2.7061938061938062,0.9955431480981343,3.0701720127014314,2.306447922823206,0.3660477241040379,2.9394473838918285,4.553846153846154,-0.0889066741038711,1.5159721844284224,2.9342723004694835,2.654350480437437,0.8528724757573016,0.8569820706183107,3.1159420289855073,0.9533970029862191,0.03359620019396373,0.5579524904489513,5,0.020882157602931998,1.2691852362733662,12.477895878720396,1.9237420209349956,0.5198202197163476,2.707823587882798,0.3693002766040174
32780,"Medford, OR Metro Area",221860,92554,100533,92554,14564,40000,20.192307692307693,448000,69800,1210,9.835611453997997,0.04733998823423668,2.627588080520983,0.05362778914101263,6.184242259858916,0.2404336582329618,10.413087410798733,0.4673572112921107,0.05199293475496096,2022,1.5376192060323797,1.63269122212814,0.49022970984358416,1.6265370178617655,1.8614519427402862,0.04671213129296962,2.792,6.179310344827586,0.25369798682856626,1.821206670554357,2.6932399676811203,2.5846153846153848,0.9942965703191913,1.0323151858712594,2.9876543209876543,1.0903392420945837,-0.01063274967927981,0.10895901173353201,2,0.6617209113113741,1.1342879472436609,13.697197631940785,1.148048210555856,0.8710435596740533,0.8754906684514292,1.1422166289548275
32820,"Memphis, TN-MS-AR Metro Area",1393746,547435,666586,547435,83472,44000,21.634615384615383,220000,65000,1040,9.829014335144771,0.04074286938101323,2.5539174802099995,-0.02004281116997086,5.710626495399043,-0.23318210622691105,9.619426088106382,-0.3263041114002405,-0.06672826135819551,2022,1.4352550101485049,1.5406296083662603,0.43219116947609315,1.4680215208634773,4.637333333333333,0.06742190903108809,2.4006500221598466,3.52,-0.21353878082647348,1.2584609896100059,2.5142857142857142,2.4609374999999996,0.8656041473452163,0.8833033336247111,2.736842105263158,0.8238916623126746,-0.0225644063615702,0.3120719989140834,3,0.151893395685775,1.1975739750892904,12.309801831292651,1.4427593436070503,0.6931162875021795,2.3556803510765922,0.42450581189548076
32900,"Merced, CA Metro Area",290131,87830,116697,87830,70634,40000,20.192307692307693,400000,64000,1250,9.959361731508668,0.1710902657449083,2.731830645064256,0.1578703536842858,6.049183693664362,0.10537509203840756,10.350078474397185,0.40434827489056246,-0.04574010000631128,2022,1.6423408073271935,1.61746560836817,0.4808604849524496,1.6666714273472536,1.96009546009546,0.1958484520851141,2.443680794196258,4.2105263157894735,0.0173812496971415,1.437587655507441,2.5645957555940244,2.4911032028469755,0.9979416022110374,1.0054346692409986,2.860411899313501,0.8832370501986437,-0.06526740952350697,0.364975705742836,3,0.221181781916563,1.2134207433805357,14.147505644231291,1.8132711449752172,0.5514895015955639,1.5089838259050574,0.6626976265966407
33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",5536038,2107130,2794783,2107130,2387806,44200,22.43589743589743,400000,74910,1710,9.870229381060868,0.08195791529710839,2.617830565088571,0.04387027370860075,6.353898743077505,0.4100901414515512,10.290586440155042,0.34485624064842035,0.11295590708762553,2022,1.3722901421857339,1.3313481232119209,0.2861920553363575,1.491687002154174,1.9796431710026696,0.2929050905269003,2.583103448275862,5.161290322580645,0.03574837591939506,1.6411866107486812,2.525714285714286,2.447693728575741,0.8259152733026731,0.8611964632709004,3.2447817836812143,1.0018804096448832,0.04744638413850215,0.6576383825923716,35,0.6108876830311609,1.296817688491654,12.578087824103955,0.7542015750481065,1.3259054781690365,1.2505561367693803,0.7996442307526845
33340,"Milwaukee-Waukesha, WI Metro Area",1344295,562609,697867,562609,115262,50000,25,295000,77000,1043,9.804101598862644,0.01583013309888414,2.60632548529996,0.03236519391998982,5.94595870941254,0.00215010778658619,9.913355486218784,-0.0323747132878367,-0.01579671332962136,2022,0.936315931708513,1.041683330370897,0.040837991548363206,0.9965656202161446,2.0629653493699887,0.04136577401847704,2.376543209876543,4.068965517241379,-0.07874543612763496,1.4033887944791914,2.73224043715847,2.5999999999999996,0.8621903202142427,0.9115864953736412,2.328125,0.8400053414783297,-0.031671304728858346,0.24241962944242046,22,0.161990796219901,1.1763198502990857,15.526789640417935,2.6594531834862396,0.3760171475134276,1.4880585839186244,0.6720165528474151
33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",3642820,1468029,1999425,1468029,396288,49000,24.03846153846154,300000,80700,1230,9.833567072176471,0.04529560641271146,2.6534791201769816,0.07951882879701122,6.07314725424626,0.12933865262030597,10.030586600995765,0.08485640148914086,0.00212715267822524,2022,1.4865564664320758,1.5679112161111444,0.4497442979470119,1.5009548818333731,3.670964873277012,0.1176637180275608,2.1903753765979967,3.5294117647058822,-0.14147360843185017,1.2611312181658842,2.45,2.272727272727273,0.8470999318335224,0.906521904121764,2.5840336134453783,0.8802179983053096,-0.01581818643749765,-0.09708046862700333,48,0.172619321472059,1.0657169655308552,14.111380270027556,2.0826959629426938,0.48014689507875874,1.8265702896062748,0.5474741408476289
33660,"Mobile, AL Metro Area",411525,162605,182255,162605,15055,38000,19.23076923076923,180000,53000,902,9.80102108597248,0.01274962020871939,2.500554868219995,-0.07340542315997522,5.555561791854416,-0.3882468097715384,9.440720578493934,-0.5050096210126878,-0.0906846814130203,2022,0.8464527249391167,0.9265875729394603,-0.07624671755136347,0.9216714540011328,1.510333065810594,0.010463289014677812,2.200996677740864,3.4285714285714284,-0.24110887402606096,1.2321436812926319,2.375,2.2389173590725906,0.9118479295812634,0.8746302814204086,2.8817891373801916,0.7881988779364528,-0.029919768581529074,0.415791571140289,1,0.23306364592881,1.2284092585906494,15.10826866494293,2.3673374445005586,0.4224154872061223,1.2648554110417325,0.7906041997135482
33700,"Modesto, CA Metro Area",251118,73735,106271,73735,69324,40000,21.009615384615383,450000,70000,1350,9.874800760222223,0.08652929445846347,2.690467389860312,0.11650709848034158,6.155272922589647,0.21146432096369328,10.418890826430646,0.47316062692402383,0.01036460569304458,2022,0.6916136495083863,0.596981694234615,-0.5158688289832458,0.7264455974133394,1.2421652421652423,0.03722217631992068,2.3333333333333335,4,-0.08190484908130102,1.3862943611198908,2.1052631578947367,2.1243055555555554,0.8135045048603171,0.863579552892654,2.7720739219712525,0.878422752980704,0.005489981732228681,0.236089825630188,3,0.284961844365098,1.1743657570403463,12.927625050595285,1.2877990544265376,0.7765186630341985,1.724833656048285,0.5797660525079678
33780,"Monroe, MI Metro Area",155571,62946,69745,62946,4854,49900,24.03846153846154,202000,72000,990,9.850525657430454,0.06225419166669432,2.560311140302355,-0.01364915107761532,5.727160523859486,-0.2166480777664681,9.619272711305442,-0.32645748820118037,-0.06453279861335065,2022,0.035546297172171656,0.038948816332440454,-3.245506896538176,0.035363379064798466,0.019109408647656992,-0.05692968975276095,2.1176470588235294,2.9925925925925925,-0.17379334245668687,1.096140099522719,2.376190476190476,2.2058823529411766,0.7663995247218711,0.729121264316589,2.1806167400881056,0.6919891939855276,0.012540634437613607,-0.121120013296604,1,0.0754512875963964,1.057401325003399,12.433678227164272,1.9336125839943004,0.5171666797566454,2.900116885701331,0.34481368834834786
33860,"Montgomery, AL Metro Area",435219,172589,186284,172589,21386,42500,21.48351648351648,177000,58000,903,9.71325009020485,-0.07502137555890975,2.4583101078572094,-0.11565018352276102,5.552496923984844,-0.3913116776411103,9.411085145567023,-0.534645053939597,-0.07015126002495828,2022,1.472483489416987,1.6176983353329335,0.48100435831974586,1.3983605572904156,3.462759067357513,0.051460239268121044,2.196969696969697,3.0782608695652174,-0.37068619411428116,1.124364784770524,2.65625,2.629808985741189,0.8212316582735646,0.8581291519515173,2.4339622641509435,0.7275485182706012,-0.04151881124212568,-0.0331286559812725,2,0.19873572361286299,1.0875079780559838,11.954857498035054,1.306246795342787,0.7655521173834372,2.5794168659882812,0.38768452404332815
34900,"Napa, CA Metro Area",134571,51024,64551,51024,31942,60000,30.76923076923077,823000,104000,2000,10.042090290234173,0.2538188244704127,2.8472438271414835,0.2732835357615131,6.699172119287733,0.7553635176617792,11.02527796483826,1.079547765331638,0.10989535759001548,2022,0.2977083024536362,0.32929969602509246,-1.1107870126944075,0.299774302008062,0.45552037876843215,-0.08446472856469693,2.6792384779864493,5.064615384615385,0.30618321277868454,1.6222781989072779,2.727272727272727,2.6763685024881863,0.9230987375362822,0.9805859919194484,3.466204506065858,1.2078859328133502,0.05453954717333688,1.5636082490285232,3,0.702909473214817,1.5181135933088974,12.98360463165912,0.7362008400600075,1.3583249917488416,0.9409463432309786,1.0627598557493148
34940,"Naples-Marco Island, FL Metro Area",282018,114036,119025,114036,71271,47500,24.03846153846154,480000,88400,1740,9.897094036040334,0.10882257027657438,2.691868501335747,0.11790820995577668,6.552457340990274,0.6086487393643196,10.541501358047674,0.5957711585410514,0.14072089691277936,2022,1.8276304533789565,1.8104400838254906,0.5935699559590155,1.722304219482549,4.254477077363897,0.3533128548098608,2.4184723134165025,4.266666666666667,-0.07834475853602285,1.4508328822574619,2.96875,2.916666666666667,0.8341884169895302,0.960722546611374,2.838499184339315,1.0494020567789164,0.012370225189091505,0.811004161834717,1,0.76516434586719,1.3378927139495673,11.80984721978474,0.5219722830965082,1.915810537041693,1.5572184468293335,0.6421706614355288
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",1914977,766009,1012557,766009,149861,48000,23.846153846153847,375000,79800,1383,9.82417188201602,0.03590041625226092,2.584653518394903,0.01069322701493247,6.130177980503736,0.1863693788777816,10.23479604703248,0.2890658475258583,0.05604834925205237,2022,1.9377553137126926,2.045882242965693,0.7158291111153705,1.9960908391980603,6.787182971014492,0.12930093246108,2.6691641301802855,5.172413793103448,0.1970642239583391,1.6433394641097827,2.6666666666666665,2.7423076923076923,0.852234134537639,0.9340761788380318,3.324519230769231,1.0933991954516165,0.04047892851548705,0.16855571170647943,12,0.277270413618312,1.1532758726176966,12.54972617767045,1.2123490506489527,0.8248449565450764,1.9330505025788032,0.5173170585382747
35300,"New Haven-Milford, CT Metro Area",687382,273871,340682,273871,102483,54000,28.846153846153847,320000,80000,1390,9.89199119691807,0.10371973115431032,2.7182048031234283,0.14424451174345787,6.114102495212816,0.17029389358686142,10.035559474537648,0.08982927503102545,-0.01736771610549924,2022,1.3157902796653969,1.3952082080960193,0.33304365725161666,1.2788747409832126,2.8483324068927183,0.12730039624050077,1.9753086419753085,1.9692307692307693,-0.775918439270157,0.6776429940239801,2.347826086956522,2.4107142857142856,0.7719159798998856,0.8512393587990312,2.34006734006734,0.5073813072168356,-0.11066019638210033,-0.6647526264190671,5,0.27241448049599,0.8481178270858649,14.465216170080893,2.661862287227172,0.3756768352737313,1.4785755010495536,0.6763266395866555
35380,"New Orleans-Metairie, LA Metro Area",1025557,404676,476740,404676,74717,46000,23.076923076923077,250000,64000,1170,9.804301337213536,0.01602987144977596,2.550828962979999,-0.02313132839997145,5.8396488136511024,-0.1041597879748517,9.742375923405609,-0.20335427610101495,-0.02257575254771562,2022,0.8332171525137304,0.8884410195613515,-0.11828701562643573,0.9052569616527576,1.3440726749415361,0.015539793961847194,2.5591810620601407,3.7037037037037037,-0.17904580674686696,1.309333319983761,2.7058823529411766,2.615270907953835,0.8682894646660788,0.8840846290246462,2.91044776119403,0.8658307782063108,-0.00912295877063715,-0.09175759553909302,3,0.800895067085611,1.0675489139898142,13.44064545742802,0.9397379425512908,1.0641264492153035,0.8337743307755853,1.1993652995646795
35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",18851121,7193823,9454705,7193823,5867815,60000,31.25,500000,102600,1740,9.978875389492517,0.19060392372875512,2.7779066092160423,0.20394631783607187,6.446252359318235,0.5024437576922809,10.460684817598572,0.5149546180919504,0.06179381794205606,2022,1.1241044223156462,1.1708164619477728,0.15770133616361015,1.1755888416663072,1.6440085374586884,0.1370671695040317,2.85,2.6666666666666665,-0.39557962312523276,0.9808292530117253,2.7347310847766635,2.7083333333333335,0.7765618575250084,0.8295158301762622,3.301707779886148,0.8286964458842325,0.006452798975752752,1.0379526839946938,57,0.308818814234233,1.3957378021386582,13.840746437592529,1.4012811670738041,0.7136326552423657,1.2551713047724458,0.7967040006394134
35980,"Norwich-New London, CT Metro Area",124397,53331,67717,53331,13088,57000,30,360000,89200,1400,9.793237627471328,0.0049661617075678,2.6795861791621234,0.10562588778215298,6.170986091329708,0.22717748970375415,10.167043660330192,0.22131346082356984,0.02109936883334086,2022,1.186156721399012,1.376710207031855,0.3196967451886099,1.2779203623325155,3.1476671476671476,0.08514979880618648,2.23,2.618181818181818,-0.4275998436538,0.9624801143435295,2.590909090909091,2.7455999999999996,0.7144498218145916,0.8625259336841551,2.5830258302583027,0.729670043995787,-0.0430610664364595,-0.097417565683524,3,0.291335827784662,1.065600835329232,16.752082939586074,20.6027794890282,0.048537140366548104,0.922363973062216,1.084170706147634
36100,"Ocala, FL Metro Area",396189,163512,156135,163512,37658,35000,17.98076923076923,250000,54340,1108,9.745578887523836,-0.04269257823992412,2.4580039288251756,-0.1159563625547948,5.9553809298636775,0.01157232823772336,10.03979814624778,0.09406794674115736,0.06295661322139406,2022,2.083144046943025,2.111903285802852,0.7475895720885148,2.0448294829482947,5.221575152523572,0.16008370664815866,2.492660550458716,4.761904761904762,-0.028201458947147998,1.5606477482646675,2.5,2.4438055410350237,0.8953527632096705,0.9156544850242041,3.077777777777778,1.0008011243982065,0.019316628912914018,0.0997313037514687,1,0.124765856456338,1.1313154315252971,11.731233343240799,1.4897166916335054,0.6712685744988728,2.8110641414150295,0.3557371691620745
36260,"Ogden-Clearfield, UT Metro Area",639544,211809,333213,211809,42499,44000,22.43589743589743,480000,92700,1403,9.763982931331906,-0.02428853443185374,2.5851382131819856,0.01117792180201515,6.103622954633397,0.15981435300744273,10.230885234066175,0.2851550345595548,0.04703799637342838,2022,0.595860290390865,0.6152159263863555,-0.48578197298152404,0.6862772559042875,0.8322041199968669,-0.007983699054888048,2.990322580645161,6.620689655172414,0.3970113936097306,1.8901995420413087,2.5566531086577573,2.5362318840579703,0.9373723254918982,0.9891493358725352,3.6727748691099475,1.209885209362362,0.05083200301843638,0.7045191707355637,7,0.433085620475058,1.3095534718471646,12.889646649105488,0.9932601141268386,1.0067856201787448,1.35090062269017,0.7402469013661493
36420,"Oklahoma City, OK Metro Area",1170928,466471,563413,466471,112805,40000,20,200000,60200,980,9.70730734122868,-0.08096412453508073,2.4715497994430136,-0.10241049193695684,5.674410435771097,-0.26939816585485676,9.56565073201333,-0.3800794674932923,-0.03667204384425474,2022,1.2205507096515953,1.2775022388488892,0.24490679561777817,1.2311270867931126,2.631081774502029,0.07289460297870211,2.165078223341126,3.8095238095238093,-0.09717106825701366,1.3375041969504586,2.229654403567447,2.2857142857142856,0.8083987840165783,0.8385857312745362,2.6486486486486487,0.8475019523652758,0.008032966554377442,-0.18325922048340249,6,0.022275588207071602,1.0355804646092248,13.368510701387097,2.3855055066361777,0.41919836161271695,3.1822418704066413,0.3142438698012026
36540,"Omaha-Council Bluffs, NE-IA Metro Area",891174,358226,480986,358226,81724,50000,23.557692307692307,250000,82200,1160,9.820044005466354,0.03177253970259386,2.565732091919394,-0.0082281994605764,5.814776322472509,-0.12903227915344484,9.714192704956194,-0.2315374945504285,-0.03838427039574283,2022,1.4440690489963979,1.535684277311933,0.4289760649724226,1.5386332955861373,4.8283114734727635,0.104999457161978,2.726187317590873,4.3478260869565215,0.0217009285272578,1.4696759700589404,2.7777777777777777,2.625,0.9307523713412031,0.9310173652168989,2.8019323671497585,0.9221525944438325,-0.014472454870303884,-0.33206502348184574,6,0.0920373163633643,0.9813047561365023,13.97330715478004,2.361292060635861,0.4234969560397009,2.4904723804404725,0.4015302509892268
36740,"Orlando-Kissimmee-Sanford, FL Metro Area",2628538,1001225,1338063,1001225,587619,42300,21.634615384615383,350000,75000,1605,9.838539661045392,0.05026819528163173,2.5771478868692146,0.00318759548924418,6.100035018368395,0.15622641674244075,10.095939030727983,0.1502088312213612,0.04992904382549091,2022,2.408965603199566,2.476857349244988,0.9069905587176343,2.2925070416743765,6.533455637091394,0.45610586281604326,2.34375,4.516129032258065,-0.03726242155824977,1.5076552181241585,2.488235294117647,2.5,0.8425493470299728,0.8973042916483693,3.0283018867924527,0.931983589618194,0.005965441057185529,0.42185980267822715,8,0.41482662879839405,1.2301842052205125,13.700294973582366,1.3408496981047051,0.7457957453497606,1.1600848412435159,0.8620059192636997
36780,"Oshkosh-Neenah, WI Metro Area",171131,72135,93695,72135,6019,44000,21.634615384615383,215000,68030,890,9.695092055152198,-0.09317941061156176,2.478571859214515,-0.09538843216545524,5.75279180251785,-0.19101679910810443,9.68906563985762,-0.2566645596490016,-0.01438744330129229,2022,0.5511252383160715,0.6280035520267446,-0.46520945643639244,0.5810326437465893,0.8064040728831725,-0.0046536043695573764,2.194516129032258,3.44,-0.10021433255692358,1.235471471385308,2.588235294117647,2.4338942307692304,0.7951516363930597,0.8362153108249795,2.431693989071038,0.8079063892523264,-0.003824654843621959,-0.28853433206677453,2,0.35185151945622,0.9974893255677865,14.78193835605173,2.645100702769251,0.3780574399126143,1.1122783018702225,0.8990555675846288
37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",534160,190692,270374,190692,107083,57000,29.807692307692307,800000,111600,2353,9.93292031671495,0.1446488509511905,2.781765560058764,0.20780526867879345,6.71638323266271,0.7725746310367558,10.896246637024865,0.9505164375182424,0.14896894121594473,2022,0.8007099300263226,0.8826943906977606,-0.12477624168582757,0.7919125766287172,0.8612666087571985,-0.025856383074404743,2.536363636363636,3.5555555555555554,-0.22894459135588896,1.268511325463507,2.7142857142857144,2.685377685377685,0.8229120710238398,0.9011466620933795,3.2455172413793103,0.9105515176355778,-0.003066751624033026,0.853122830390929,6,0.720482742340091,1.3488839442926335,12.050184624065205,0.5778218094634191,1.7306373411703289,1.4047418692728897,0.7118745599272351
37340,"Palm Bay-Melbourne-Titusville, FL Metro Area",530905,216643,248062,216643,67178,48000,24.03846153846154,350000,74000,1458,9.769099436664517,-0.01917202909924498,2.57698296620832,0.00302267482834972,6.148569171360925,0.2047605697349706,10.19056772805893,0.24483752855230811,0.06602942385008194,2022,1.3233058156113222,1.3585358818070083,0.3064075623488556,1.286201675792268,2.4140434095155956,0.09808173561052454,2.4503311258278146,4.827586206896552,0.05440741082042422,1.574346592622831,2.823529411764706,2.7043269230769234,0.8737929127564961,0.9504366117999998,2.9938398357289526,1.045565046747642,0.016349838632571827,0.5241016903892165,8,0.618886968715727,1.2596255641812057,13.188450698531751,0.9196838070057607,1.0873302241296678,1.0262980320734612,0.9743758330897991
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",5529202,2199961,2848018,2199961,727440,61000,31.25,350000,103550,1484,9.87629241127507,0.08802094551131034,2.676631935962273,0.10267164458230216,6.049720780988681,0.10591217936272646,9.94794328849668,0.00221308899005734,-0.01741151954727436,2022,1.0193477260932606,1.1099075127944333,0.10427669004597107,1.085927678741308,2.3158913494721562,0.07620069484196447,2.725,3.111111111111111,-0.2564090686638405,1.1349799328389842,2.772727272727273,2.801724137931035,0.7936077939608985,0.8470878081252333,2.8,0.7543096220391394,-0.02705656164710299,0.48349314193450366,49,0.214003582687044,1.2480355667576655,13.182338376496899,1.4478499556328706,0.6906793042397058,1.7736841364822633,0.5637982431208376
